id,address,longitude,latitude,capacity,has_kiosk,station_type
3734,E 58 St &  1 Ave (NW Corner),-73.962658,40.759125,50,True,classic
3735,W 30 St & 10 Ave,-74.002353,40.752694,38,True,classic
3736,E 12 St & Ave C,-73.976831,40.727243,41,True,classic
3737,Stanton St & Norfolk St,-73.986274,40.720747,35,True,classic
3738,Delancey St & Eldridge St,-73.991479,40.719383,31,True,classic
3739,Perry St & Greenwich Ave,-74.000939,40.735918,37,True,classic
3740,W Broadway & W Houston St,-74.000472,40.726378,34,True,classic
3744,1 Ave & E 5 St,-73.986389,40.725864,51,True,classic
3745,36 Ave & 31 St,-73.92957486212252,40.75651272984955,27,True,classic
3746,6 Ave & Broome St,-74.00473035871983,40.724308321602166,48,True,classic
3749,Lexington Ave & E 36 St,-73.9788007736206,40.747573958954796,23,True,classic
3755,DeKalb Ave & Franklin Ave,-73.95746178925037,40.69064807082943,19,True,classic
3756,White St & Moore St,-73.9351,40.704508,21,True,classic
3757,Stagg St & Morgan Ave,-73.93372,40.710681,23,True,classic
3758,George St & Wilson Ave,-73.92997,40.702997,19,True,classic
3759,Irving Ave & Jefferson St,-73.92535,40.70538,19,True,classic
3760,Willoughby Ave & Wyckoff Ave,-73.92153,40.705614,23,True,classic
3761,Cedar St & Myrtle Ave,-73.926241,40.697842,27,True,classic
3762,3 Ave & Carroll St,-73.9865,40.677027,27,True,classic
3763,Wyckoff Av & Jefferson St,-73.923711,40.707165,27,True,classic
3764,Bushwick Ave & McKibbin St,-73.93936,40.705517,21,True,classic
3765,Bushwick Ave & Stagg St,-73.94008,40.709897,21,True,classic
3766,Sharon St & Olive St,-73.93856,40.715353,24,True,classic
3767,Powers St & Olive St,-73.93894,40.71323,19,True,classic
3768,Waterbury St & Stagg St,-73.93734,40.71019,23,True,classic
3769,White St & Johnson Ave,-73.93581,40.707174,23,True,classic
3770,Central Ave & Flushing Ave,-73.9333,40.702831,21,True,classic
3771,McKibbin St & Bogart St,-73.933871,40.706237,30,True,classic
3772,Devoe St & Morgan Ave,-73.93515,40.713811,19,True,classic
3773,Knickerbocker Ave & Thames St,-73.92976,40.70539,20,True,classic
3774,Knickerbocker Ave & George St,-73.92836,40.704425,23,True,classic
3775,Suydam St & Knickerbocker Ave,-73.923769,40.702013,27,True,classic
3776,Central Ave & Starr Street,-73.92834,40.700003,23,True,classic
3777,Stockholm St & Wilson Ave,-73.923044,40.699304,23,True,classic
3778,Irving Ave & DeKalb Ave,-73.92095,40.7027,27,True,classic
3779,Hart St & Wyckoff Ave,-73.919911,40.704876,24,True,classic
3780,Wyckoff Av & Stanhope St,-73.917775,40.703545,22,True,classic
3781,Greene Av & Myrtle Av,-73.918877,40.698568,30,True,classic
3782,Brooklyn Bridge Park - Pier 2,-73.997178,40.698458,31,True,classic
3783,Cliff St & Fulton St,-74.00495,40.70838,37,True,classic
3785,W 42 St & 6 Ave,-73.98455,40.75492,37,True,classic
3786,Division St & Bowery,-73.996732,40.714193,49,True,classic
3787,Dock 72 Way & Market St,-73.97141,40.69985,22,True,classic
3789,Fulton St & Irving Pl,-73.959432,40.68186,31,True,classic
3790,Henry St & Middagh St,-73.991581,40.7003,37,True,classic
3791,Hoboken Ave at Monmouth St,-74.04696375131607,40.73520838045357,32,True,classic
3792,Columbus Dr at Exchange Pl,-74.03281,40.71687,30,True,classic
3795,10 St & 2 Ave,-73.993612,40.671907,19,True,classic
3798,W 40 St & 5 Ave,-73.982079,40.752269,55,True,classic
3799,6 Ave & W 34 St,-73.98805,40.74964,67,True,classic
3803,Bedford Ave & Montgomery St,-73.956934,40.665816,27,True,classic
3804,Front St & Jay St,-73.986842,40.702461,24,True,classic
3808,24 St & 41 Ave,-73.939991,40.752474,19,True,classic
3809,W 55 St & 6 Ave,-73.978434,40.763189,53,True,classic
3811,27 Ave & 3 St,-73.9342,40.77485,19,True,classic
3812,University Pl & E 14 St,-73.992085,40.734814,49,True,classic
3814,E 56 St & Madison Ave,-73.972628,40.761573,23,True,classic
3815,E 51 St & 2 Ave,-73.967641,40.755293,41,True,classic
3816,Metropolitan Ave & Vandervoort Ave,-73.93323,40.71429,24,True,classic
3817,Withers St & Kingsland Ave,-73.94051,40.71773,18,True,classic
3818,Calyer St & Jewel St,-73.94839,40.72984,40,True,classic
3819,Green St & McGuinness Blvd,-73.95204,40.73396,20,True,classic
3820,Willoughby Ave & Myrtle Ave,-73.93098,40.69757,19,True,classic
3821,Evergreen Ave & Noll St,-73.93318,40.70106,25,True,classic
3822,Bushwick Ave & Forrest St,-73.93641,40.70076,20,True,classic
3823,Beaver St & Fayette St,-73.93921,40.70099,30,True,classic
3824,Van Sinderen Ave & Truxton St,-73.90369,40.6786,23,True,classic
3825,Broadway & Furman Ave,-73.90756,40.68139,29,True,classic
3826,Moffat St & Bushwick,-73.90925,40.68458,18,True,classic
3827,Halsey St & Broadway,-73.91564,40.68565,20,True,classic
3828,Eldert St & Bushwick Ave,-73.91321,40.68652,22,True,classic
3829,Central Ave & Decatur St,-73.90798,40.6882,24,True,classic
3830,Halsey St & Evergreen Ave,-73.91227,40.68858,22,True,classic
3831,Broadway & Hancock St,-73.9168,40.68663,35,True,classic
3832,Central Ave & Weirfield St,-73.91181,40.69055,21,True,classic
3833,Madison St & Evergreen Ave,-73.91693,40.69122,18,True,classic
3834,Irving Ave & Halsey St,-73.90663,40.69467,19,True,classic
3835,Knickerbocker Ave & Hancock St,-73.90974,40.69385,22,True,classic
3836,Bushwick Ave & Linden St,-73.92146,40.69146,29,True,classic
3837,Broadway & Kosciuszko St,-73.92852,40.69329,29,True,classic
3838,Bushwick Ave & Harman St,-73.92524,40.69356,25,True,classic
3839,Putnam Ave & Knickerbocker Ave,-73.91164,40.69545,29,True,classic
3840,Putnam Ave & Wyckoff Ave,-73.90904,40.69811,24,True,classic
3841,Menahan St & Central Ave,-73.9196,40.69543,25,True,classic
3842,Bushwick Ave & Dekalb Ave,-73.92825,40.69502,29,True,classic
3843,Myrtle Ave & Grove St,-73.91516,40.69905,23,True,classic
3844,Myrtle Ave & Linden St,-73.91337,40.69943,25,True,classic
3845,Irving Ave & Harman St,-73.9179,40.70108,21,True,classic
3846,Central Ave & Himrod St,-73.92302,40.69676,25,True,classic
3847,Cedar St & Evergreen Ave,-73.92807,40.69671,25,True,classic
3848,Suydam St & Broadway,-73.93223,40.69544,32,True,classic
3849,Suydam St & St. Nicholas Ave,-73.91945,40.70636,17,True,classic
3850,Jefferson St & Cypress Ave,-73.92157,40.70907,25,True,classic
3851,Metropolitan Ave & Stewart Ave,-73.92793,40.71401,20,True,classic
3852,Stewart Ave & Johnson Ave,-73.92587,40.70869,17,True,classic
3853,Harrison Pl & Porter Ave,-73.92851,40.70686,20,True,classic
3854,Morgan Ave & Maspeth Ave,-73.93637,40.716657,25,True,classic
3855,Frost St & Debevoise Ave,-73.93948,40.71882,22,True,classic
3856,Kingsland Ave & Nassau Ave,-73.94173,40.72577,25,True,classic
3857,Engert Ave & McGuinness Blvd,-73.94546,40.72158,19,True,classic
3858,Kent St & McGuinness Blvd,-73.95161,40.73124,20,True,classic
3859,Lorimer St & Calyer St,-73.95414,40.72795,20,True,classic
3860,Wilson Ave & Troutman St,-73.92754,40.70166,26,True,classic
3861,Menahan St & Wyckoff Ave,-73.91422,40.70113,20,True,classic
3862,Linden St & Knickerbocker Ave,-73.91566,40.69714,18,True,classic
3863,Central Ave & Woodbine St,-73.91605,40.69296,18,True,classic
3864,Central Ave & Covert St,-73.90951,40.68929,30,True,classic
3865,Knickerbocker Ave & Cooper St,-73.90448,40.69081,24,True,classic
3866,Wilson Ave & Moffat St,-73.90506,40.68906,32,True,classic
3867,Somers St & Broadway,-73.90474,40.67945,29,True,classic
3868,Knickerbocker Ave & Halsey St,-73.90824,40.693,19,True,classic
3869,Van Buren St & Broadway,-73.92617,40.692,24,True,classic
3870,Melrose St & Broadway,-73.935877,40.697481,20,True,classic
3871,Bushwick Ave & Furman Ave,-73.90623,40.68281,30,True,classic
3872,Hancock St & Wyckoff Ave,-73.90674,40.6972,19,True,classic
3873,Madison St & Cypress Ave,-73.90742,40.70068,17,True,classic
3874,Menahan St & Seneca Ave,-73.91054,40.70461,16,True,classic
3875,Stephen St & Seneca Ave,-73.9007,40.6988,15,True,classic
3876,Forest Ave & Summerfield St,-73.89795,40.69922,23,True,classic
3877,Madison St & Forest Ave,-73.90245,40.70555,25,True,classic
3878,Cypress Ave & George St,-73.90271,40.69812,19,True,classic
3879,Broadway & Madison St,-73.91966,40.68822,25,True,classic
3880,Willoughby Ave & Onderdonk Ave,-73.91727,40.7098,27,True,classic
3881,12 Ave & W 125 St,-73.960405,40.818299,39,True,classic
3882,Norman St & Wyckoff Ave,-73.90311,40.69517,15,True,classic
3883,Harman St & Seneca Ave,-73.91292,40.70577,19,True,classic
3884,Centre St & Seneca Ave,-73.9022,40.69969,23,True,classic
3885,Onderdonk Ave & Gates Ave,-73.90737,40.70413,19,True,classic
3886,Menahan St & Onderdonk Ave,-73.9096,40.70553,20,True,classic
3887,Flushing Ave & Woodward Ave,-73.91873,40.71246,21,True,classic
3888,Woodward Ave & Harman St,-73.91092,40.70793,19,True,classic
3890,Grove St & Broadway,-73.923511,40.69047,31,True,classic
3891,Irving Ave & Palmetto St,-73.9127,40.698,20,True,classic
3892,38 Ave & 29 St,-73.93367,40.75473,19,True,classic
3893,Rockaway Ave & Bainbridge St,-73.91166642308235,40.68319988172761,25,True,classic
3895,Cypress Ave & Palmetto St,-73.90876293182373,40.701573408737914,25,True,classic
3896,Madison St & Seneca Ave,-73.90625,40.70183,22,True,classic
3897,Onderdonk Ave & Dekalb Ave,-73.91497,40.70863,17,True,classic
3898,E 63 St & 3 Ave,-73.9646,40.763954,57,True,classic
3899,Manhattan Av & Leonard St,-73.94844,40.72084,18,True,classic
3900,Morgan Ave & Lombardy St,-73.93889,40.72226,30,True,classic
3901,Stanhope St & Fairview Ave,-73.91116,40.70998,17,True,classic
3902,Fairview Ave & Linden St,-73.90632,40.70694,19,True,classic
3903,Jefferson Ave & Evergreen Ave,-73.91458,40.68989,17,True,classic
3905,4 Ave & E 12 St,-73.99011,40.732647,27,True,classic
3906,West St & Liberty St,-74.014847,40.711444,32,True,classic
3907,Central Ave & Melrose St,-73.93039,40.70112,17,True,classic
3909,Madison St & Woodward Ave,-73.90408,40.70408,20,True,classic
3910,Greene Ave & Grandview Ave,-73.907856,40.709697,17,True,classic
3911,Wyckoff St & Nevins St,-73.984275,40.683426,22,True,classic
3913,Sands St Gate,-73.979827,40.699569,19,True,classic
3914,West End Ave & W 78 St,-73.981687,40.783786,39,True,classic
3916,Pearl St & Peck Slip,-74.002751,40.708485,45,True,classic
3917,Willoughby St & Ashland Pl,-73.97877,40.69178,31,True,classic
3918,Avenue D & E 8 St,-73.975767,40.72387,30,True,classic
3919,Wall St & South St,-74.00637,40.70437,37,True,classic
3920,E 132 St & Madison Ave,-73.937195,40.810224,19,True,classic
3921,Willis Ave & Bruckner Blvd,-73.925177,40.805701,19,True,classic
3923,Lincoln Ave & E 134 St,-73.928803,40.808484,17,True,classic
3924,Lincoln Ave & E 138 St,-73.927311,40.810893,25,True,classic
3926,5 Ave & W 131 St,-73.93973,40.81014,20,True,classic
3929,Willis Ave & E 141 St,-73.921606,40.81093,19,True,classic
3931,Morris Ave & E 142 St,-73.924963,40.814469,23,True,classic
3932,Grand Concourse & E 144 St,-73.927987,40.816576,23,True,classic
3935,Amsterdam Ave & W 131 St,-73.954295,40.816355,19,True,classic
3986,E 149 St & Morris Ave,-73.922962,40.81734,35,True,classic
3988,E 128 St & 3 Ave,-73.934077,40.805631,19,True,classic
3989,Willis Ave & E 137 St,-73.923604,40.808384,22,True,classic
3992,W 169 St & Fort Washington Ave,-73.9421253,40.8428422,47,True,classic
3993,W 59 St & West End Ave,-73.990625,40.771771,29,True,classic
3994,2 Av & E 125 St,-73.933509,40.802554,30,True,classic
3995,5 Av & E 135 St,-73.937838,40.812191,21,True,classic
3996,Lexington Ave & E 128 St,-73.936085,40.806414,24,True,classic
3998,West 135 St & Lenox Terrace Pl,-73.939336,40.813619,29,True,classic
4016,Adam Clayton Powell Blvd & W 130 St,-73.946168,40.812346,22,True,classic
