date,hour,temperature,dew_point_temperature,sunrise,precip_prob,humidity,wind_speed,icon_clear,icon_cloudy,icon_fog,icon_partly-cloudy,icon_rain,icon_sleet,icon_snow
4/2/2018,20,5.6,-1.4,0,0.17,0.73,0.29,1,0,0,0,0,0,0
4/2/2018,21,5.6,-1.1,0,0,0.76,0.59,1,0,0,0,0,0,0
4/2/2018,22,5,-1.7,0,0,0.79,0.64,1,0,0,0,0,0,0
4/2/2018,23,5,-1.7,0,0,0.8,0.6,1,0,0,0,0,0,0
4/3/2018,0,5,-1.1,0,0,0.83,0.35,1,0,0,0,0,0,0
4/3/2018,1,4.4,-1.1,0,0,0.84,0.46,1,0,0,0,0,0,0
4/3/2018,2,5,-1.1,0,0,0.85,0.25,1,0,0,0,0,0,0
4/3/2018,3,4.4,-0.6,0,0,0.86,0.08,1,0,0,0,0,0,0
4/3/2018,4,4.4,-0.6,0,0,0.87,0.15,1,0,0,0,0,0,0
4/3/2018,5,4.4,-0.6,0,0,0.88,0.17,0,0,0,1,0,0,0
4/3/2018,6,3.9,-0.6,0,0,0.88,0,0,0,0,1,0,0,0
4/3/2018,7,3.9,0,1,0,0.88,0.08,0,0,0,1,0,0,0
4/3/2018,8,3.933333333,0,1,0,0.87,0.62,0,1,0,0,0,0,0
4/3/2018,9,4.05,0.95,1,0,0.84,1.54,0,1,0,0,0,0,0
4/3/2018,10,4.4,0.6,1,0,0.81,3.01,0,1,0,0,0,0,0
4/3/2018,11,5,0.6,1,0.14,0.8,2.29,0,1,0,0,0,0,0
4/3/2018,12,5.3,0.6,1,0.87,0.87,2.41,0,0,0,0,1,0,0
4/3/2018,13,5.6,0.3,1,1,0.89,2.39,0,0,0,0,1,0,0
4/3/2018,14,5.6,0.3,1,0.97,0.9,1.51,0,0,0,0,1,0,0
4/3/2018,15,4.3,2.025,1,1,0.92,1.7,0,0,0,0,1,0,0
4/3/2018,16,4.4,2.5,1,0.97,0.92,2.33,0,0,0,0,1,0,0
4/3/2018,17,5,2.8,1,0.95,0.93,1.88,0,0,0,0,1,0,0
4/3/2018,18,5,3.7,1,0.94,0.93,2.49,0,0,0,0,1,0,0
4/3/2018,19,5.3,3.9,1,0.74,0.93,1.53,0,0,1,0,0,0,0
4/3/2018,20,5.3,4.15,0,0.56,0.93,1.45,0,1,0,0,0,0,0
4/3/2018,21,5.6,4.4,0,0.2,0.94,0.96,0,1,0,0,0,0,0
4/3/2018,22,4.68,3.92,0,0.11,0.94,1.04,0,1,0,0,0,0,0
4/3/2018,23,4.4,3.3,0,0,0.94,0.73,0,1,0,0,0,0,0
4/4/2018,0,5,3.9,0,0,0.94,0.07,0,1,0,0,0,0,0
4/4/2018,1,5,3.9,0,0,0.94,0.45,0,0,1,0,0,0,0
4/4/2018,2,5,3.9,0,0,0.95,0.64,0,0,1,0,0,0,0
4/4/2018,3,5,4.4,0,0,0.95,0.39,0,0,1,0,0,0,0
4/4/2018,4,5,4.3,0,0,0.95,1.14,0,0,1,0,0,0,0
4/4/2018,5,5.6,4.4,0,0,0.95,0.98,0,0,1,0,0,0,0
4/4/2018,6,5.6,4.4,0,0,0.95,0.89,0,0,1,0,0,0,0
4/4/2018,7,5.8,4.2,1,0.43,0.95,0.85,0,0,1,0,0,0,0
4/4/2018,8,5.8,5,1,0.45,0.95,0.31,0,0,1,0,0,0,0
4/4/2018,9,6.1,5.6,1,0,0.96,0.23,0,0,1,0,0,0,0
4/4/2018,10,6.7,6.1,1,0,0.95,0.16,0,0,1,0,0,0,0
4/4/2018,11,7.5,6.4,1,0,0.96,0.47,0,0,1,0,0,0,0
4/4/2018,12,7.8,7.2,1,0,0.94,0.97,0,1,0,0,0,0,0
4/4/2018,13,7.866666667,7.133333333,1,0,0.94,0.69,0,1,0,0,0,0,0
4/4/2018,14,8.6,7.8,1,0.93,0.91,6.65,0,0,0,0,1,0,0
4/4/2018,15,11.675,9.4,1,0.72,0.76,7.64,0,0,0,0,1,0,0
4/4/2018,16,11.32,9.42,1,0.3,0.52,9.35,0,0,0,1,0,0,0
4/4/2018,17,11.46666667,10.2,1,0,0.38,10.39,0,0,0,1,0,0,0
4/4/2018,18,12.8,6.1,1,0,0.35,11.04,0,0,0,1,0,0,0
4/4/2018,19,12.8,2.8,1,0,0.37,10,1,0,0,0,0,0,0
4/4/2018,20,12.8,-3.3,0,0,0.39,8.31,1,0,0,0,0,0,0
4/4/2018,21,11.7,-6.1,0,0,0.4,8.42,1,0,0,0,0,0,0
4/4/2018,22,10,-7.2,0,0,0.41,9.22,1,0,0,0,0,0,0
4/4/2018,23,8.9,-7.2,0,0,0.46,8.41,1,0,0,0,0,0,0
4/5/2018,0,8.3,-7.2,0,0,0.49,8.24,1,0,0,0,0,0,0
4/5/2018,1,7.2,-7.8,0,0,0.5,8.03,1,0,0,0,0,0,0
4/5/2018,2,6.7,-6.1,0,0,0.5,7.05,1,0,0,0,0,0,0
4/5/2018,3,5,-6.1,0,0,0.5,6.99,0,0,0,1,0,0,0
4/5/2018,4,4.4,-6.7,0,0,0.49,7.35,0,0,0,1,0,0,0
4/5/2018,5,3.9,-6.1,0,0,0.47,7.43,0,0,0,1,0,0,0
4/5/2018,6,3.3,-8.3,0,0,0.46,5.95,1,0,0,0,0,0,0
4/5/2018,7,2.8,-9.4,1,0,0.45,5.3,1,0,0,0,0,0,0
4/5/2018,8,1.7,-10,1,0,0.43,5.55,1,0,0,0,0,0,0
4/5/2018,9,1.1,-11.1,1,0,0.42,6.68,1,0,0,0,0,0,0
4/5/2018,10,1.1,-11.7,1,0,0.41,6.94,1,0,0,0,0,0,0
4/5/2018,11,1.1,-11.7,1,0,0.39,6.84,0,0,0,1,0,0,0
4/5/2018,12,1.7,-11.7,1,0,0.38,6.54,0,0,0,1,0,0,0
4/5/2018,13,2.8,-11.7,1,0,0.37,6.76,0,0,0,1,0,0,0
4/5/2018,14,3.3,-11.7,1,0,0.35,6.22,0,0,0,1,0,0,0
4/5/2018,15,5,-11.1,1,0,0.32,6.12,0,0,0,1,0,0,0
4/5/2018,16,5.6,-10.6,1,0,0.3,6.56,0,0,0,1,0,0,0
4/5/2018,17,6.1,-10,1,0,0.31,6.19,0,0,0,1,0,0,0
4/5/2018,18,5.6,-11.7,1,0,0.31,5.15,0,0,0,1,0,0,0
4/5/2018,19,7.2,-12.2,1,0,0.32,5.28,0,0,0,1,0,0,0
4/5/2018,20,7.2,-12.8,0,0,0.34,3.59,1,0,0,0,0,0,0
4/5/2018,21,6.7,-12.8,0,0,0.38,1.79,1,0,0,0,0,0,0
4/5/2018,22,6.1,-12.2,0,0,0.41,1.38,1,0,0,0,0,0,0
4/5/2018,23,5.6,-11.1,0,0,0.46,0.75,1,0,0,0,0,0,0
4/6/2018,0,5,-11.1,0,0,0.51,0.35,1,0,0,0,0,0,0
4/6/2018,1,4.4,-10.6,0,0,0.55,0.21,1,0,0,0,0,0,0
4/6/2018,2,4.4,-10.6,0,0,0.57,0.11,1,0,0,0,0,0,0
4/6/2018,3,3.9,-10,0,0,0.59,0.02,1,0,0,0,0,0,0
4/6/2018,4,3.9,-9.4,0,0,0.6,0.09,1,0,0,0,0,0,0
4/6/2018,5,3.3,-9.4,0,0,0.62,0,1,0,0,0,0,0,0
4/6/2018,6,3.3,-9.4,0,0,0.61,0.11,0,0,0,1,0,0,0
4/6/2018,7,2.8,-8.3,1,0,0.61,0.56,0,1,0,0,0,0,0
4/6/2018,8,3.3,-8.3,1,0,0.69,2.41,0,1,0,0,0,0,0
4/6/2018,9,3.3,-7.8,1,0.46,0.84,2.52,0,1,0,0,0,0,0
4/6/2018,10,3.9,-7.2,1,0.81,0.88,2.8,0,0,0,0,1,0,0
4/6/2018,11,5,-4.4,1,0.87,0.86,5.46,0,0,0,0,1,0,0
4/6/2018,12,3.566666667,1.033333333,1,0.46,0.78,5.35,0,1,0,0,0,0,0
4/6/2018,13,3.3,1.3,1,0,0.72,5.59,0,0,0,1,0,0,0
4/6/2018,14,4.266666667,1.966666667,1,0,0.71,4.39,0,1,0,0,0,0,0
4/6/2018,15,5.566666667,1.7,1,0,0.62,5.1,0,1,0,0,0,0,0
4/6/2018,16,8.9,1.7,1,0,0.5,6.16,0,0,0,1,0,0,0
4/6/2018,17,9.033333333,2.933333333,1,0,0.41,6.09,0,0,0,1,0,0,0
4/6/2018,18,12.2,3.3,1,0,0.4,5.45,0,0,0,1,0,0,0
4/6/2018,19,14.4,2.2,1,0,0.42,4.84,0,0,0,1,0,0,0
4/6/2018,20,16.1,-2.2,0,0,0.47,2.95,0,1,0,0,0,0,0
4/6/2018,21,16.1,-1.7,0,0,0.52,1.45,0,1,0,0,0,0,0
4/6/2018,22,15.6,-1.7,0,0,0.58,0.8,0,0,0,1,0,0,0
4/6/2018,23,15,0.6,0,0,0.64,0.45,0,1,0,0,0,0,0
4/7/2018,0,13.9,1.7,0,0,0.71,0.5,0,0,0,1,0,0,0
4/7/2018,1,13.3,2.2,0,0,0.71,3.06,0,0,0,1,0,0,0
4/7/2018,2,13.3,3.9,0,0,0.72,4.08,0,0,0,1,0,0,0
4/7/2018,3,12.2,5,0,0,0.72,2.97,0,0,0,1,0,0,0
4/7/2018,4,9.4,2.2,0,0,0.72,3.65,0,0,0,1,0,0,0
4/7/2018,5,8.3,2.2,0,0,0.68,4.76,0,1,0,0,0,0,0
4/7/2018,6,7.8,1.7,0,0,0.64,4.9,0,1,0,0,0,0,0
4/7/2018,7,7.1,1.85,1,0,0.58,4.66,0,1,0,0,0,0,0
4/7/2018,8,6.7,0.3,1,0,0.57,5.42,0,1,0,0,0,0,0
4/7/2018,9,5.933333333,-1.5,1,0,0.53,5.29,0,1,0,0,0,0,0
4/7/2018,10,5.6,-2.8,1,0,0.44,5.74,0,1,0,0,0,0,0
4/7/2018,11,4.4,-4.4,1,0,0.4,4.81,0,0,0,1,0,0,0
4/7/2018,12,3.9,-6.1,1,0,0.39,4.34,0,1,0,0,0,0,0
4/7/2018,13,3.9,-10,1,0,0.37,4.28,0,0,0,1,0,0,0
4/7/2018,14,4.4,-9.4,1,0,0.34,3.97,0,0,0,1,0,0,0
4/7/2018,15,5.6,-9.4,1,0,0.32,2.91,0,0,0,1,0,0,0
4/7/2018,16,5,-12.2,1,0,0.3,2.24,0,0,0,1,0,0,0
4/7/2018,17,6.1,-11.7,1,0,0.3,1.13,0,0,0,1,0,0,0
4/7/2018,18,7.2,-10.6,1,0,0.3,1.49,0,1,0,0,0,0,0
4/7/2018,19,7.8,-10.6,1,0,0.34,1.92,0,1,0,0,0,0,0
4/7/2018,20,8.3,-11.1,0,0,0.35,1.34,0,1,0,0,0,0,0
4/7/2018,21,8.9,-11.1,0,0,0.36,2.88,0,1,0,0,0,0,0
4/7/2018,22,7.8,-10.6,0,0,0.38,3.25,0,0,0,1,0,0,0
4/7/2018,23,6.7,-10.6,0,0,0.41,3.65,0,0,0,1,0,0,0
4/8/2018,0,6.1,-11.1,0,0,0.43,3.59,1,0,0,0,0,0,0
4/8/2018,1,5.6,-10,0,0,0.46,3.82,1,0,0,0,0,0,0
4/8/2018,2,5,-10,0,0,0.49,4.44,1,0,0,0,0,0,0
4/8/2018,3,3.9,-9.4,0,0,0.53,5.05,1,0,0,0,0,0,0
4/8/2018,4,2.8,-8.9,0,0,0.54,4.15,1,0,0,0,0,0,0
4/8/2018,5,2.2,-8.3,0,0,0.54,4.36,1,0,0,0,0,0,0
4/8/2018,6,1.7,-8.3,0,0,0.47,10.36,1,0,0,0,0,0,0
4/8/2018,7,1.1,-7.8,1,0,0.54,2.97,1,0,0,0,0,0,0
4/8/2018,8,0.6,-9.4,1,0,0.54,3.88,1,0,0,0,0,0,0
4/8/2018,9,0.6,-10,1,0,0.51,4.93,1,0,0,0,0,0,0
4/8/2018,10,0,-10,1,0,0.47,5.09,1,0,0,0,0,0,0
4/8/2018,11,0.6,-9.4,1,0,0.42,4.65,1,0,0,0,0,0,0
4/8/2018,12,1.1,-9.4,1,0,0.39,3.82,0,0,0,1,0,0,0
4/8/2018,13,3.3,-8.9,1,0,0.37,4.05,0,0,0,1,0,0,0
4/8/2018,14,3.3,-9.4,1,0,0.35,4.18,0,0,0,1,0,0,0
4/8/2018,15,5.6,-9.4,1,0,0.33,5.61,0,0,0,1,0,0,0
4/8/2018,16,5,-10,1,0,0.33,6.04,0,0,0,1,0,0,0
4/8/2018,17,6.7,-10.6,1,0,0.34,6.07,0,0,0,1,0,0,0
4/8/2018,18,6.7,-11.7,1,0,0.35,6.52,0,0,0,1,0,0,0
4/8/2018,19,6.7,-12.2,1,0,0.36,5.47,0,0,0,1,0,0,0
4/8/2018,20,5.6,-11.7,0,0,0.38,4.55,0,0,0,1,0,0,0
4/8/2018,21,5,-12.2,0,0,0.42,4.91,1,0,0,0,0,0,0
4/8/2018,22,4.4,-12.2,0,0,0.48,4.96,1,0,0,0,0,0,0
4/8/2018,23,3.9,-11.7,0,0,0.51,4.04,1,0,0,0,0,0,0
4/9/2018,0,3.9,-10.6,0,0,0.52,4.29,1,0,0,0,0,0,0
4/9/2018,1,3.3,-8.9,0,0,0.52,4.72,1,0,0,0,0,0,0
4/9/2018,2,2.2,-8.3,0,0,0.52,3.94,1,0,0,0,0,0,0
4/9/2018,3,1.7,-8.9,0,0,0.52,2.23,1,0,0,0,0,0,0
4/9/2018,4,1.1,-8.9,0,0,0.53,1.63,1,0,0,0,0,0,0
4/9/2018,5,1.1,-10,0,0,0.55,1.46,1,0,0,0,0,0,0
4/9/2018,6,0.6,-10.6,0,0,0.56,1.35,1,0,0,0,0,0,0
4/9/2018,7,0,-10,1,0,0.57,1.23,1,0,0,0,0,0,0
4/9/2018,8,0,-10,1,0,0.54,2.38,1,0,0,0,0,0,0
4/9/2018,9,0,-10,1,0,0.49,2.56,1,0,0,0,0,0,0
4/9/2018,10,0,-10,1,0,0.43,1.85,0,0,0,1,0,0,0
4/9/2018,11,0.6,-9.4,1,0,0.39,1.31,0,0,0,1,0,0,0
4/9/2018,12,1.1,-9.4,1,0,0.37,1.78,0,0,0,1,0,0,0
4/9/2018,13,2.2,-10.6,1,0,0.35,2,0,0,0,1,0,0,0
4/9/2018,14,3.3,-11.1,1,0,0.33,2.56,0,0,0,1,0,0,0
4/9/2018,15,5,-11.7,1,0,0.32,2.03,0,0,0,1,0,0,0
4/9/2018,16,5,-11.7,1,0,0.33,2.87,0,0,0,1,0,0,0
4/9/2018,17,6.7,-11.7,1,0,0.37,3.68,0,0,0,1,0,0,0
4/9/2018,18,8.3,-11.1,1,0,0.45,4.41,0,1,0,0,0,0,0
4/9/2018,19,8.9,-10,1,0,0.52,3.7,0,1,0,0,0,0,0
4/9/2018,20,8.3,-7.8,0,0,0.56,2.33,0,1,0,0,0,0,0
4/9/2018,21,6.1,-6.1,0,0,0.58,1.47,0,1,0,0,0,0,0
4/9/2018,22,5,-4.4,0,0,0.58,1.71,0,1,0,0,0,0,0
4/9/2018,23,5,-3.3,0,0,0.62,1.87,0,1,0,0,0,0,0
4/10/2018,0,5.6,-2.2,0,0,0.66,1.57,0,1,0,0,0,0,0
4/10/2018,1,6.1,-3.3,0,0,0.7,1.59,0,1,0,0,0,0,0
4/10/2018,2,5.6,-2.2,0,0,0.77,1.41,0,1,0,0,0,0,0
4/10/2018,3,5,-1.1,0,0,0.82,1.1,0,1,0,0,0,0,0
4/10/2018,4,5,-1.1,0,0.39,0.85,0.74,0,1,0,0,0,0,0
4/10/2018,5,4.4,-0.6,0,0.48,0.86,0.38,0,1,0,0,0,0,0
4/10/2018,6,3.95,0,0,0.32,0.87,0.41,0,1,0,0,0,0,0
4/10/2018,7,3.9,0.6,1,0.1,0.87,0.56,0,1,0,0,0,0,0
4/10/2018,8,3.7,0.6,1,0,0.87,1.07,0,1,0,0,0,0,0
4/10/2018,9,3.9,1.1,1,0,0.85,1.34,0,1,0,0,0,0,0
4/10/2018,10,3.9,0.6,1,0,0.8,1.76,0,1,0,0,0,0,0
4/10/2018,11,3.933333333,0.733333333,1,0,0.72,2.24,0,1,0,0,0,0,0
4/10/2018,12,3.966666667,0.866666667,1,0,0.65,2.68,0,1,0,0,0,0,0
4/10/2018,13,4.633333333,0,1,0,0.58,2.68,0,1,0,0,0,0,0
4/10/2018,14,6.05,-0.8,1,0,0.53,2.52,0,0,0,1,0,0,0
4/10/2018,15,6.1,-1.1,1,0,0.47,3.82,0,0,0,1,0,0,0
4/10/2018,16,7.2,-3.3,1,0,0.44,3.42,0,0,0,1,0,0,0
4/10/2018,17,8.3,-3.3,1,0,0.42,4.1,0,0,0,1,0,0,0
4/10/2018,18,8.9,-4.4,1,0,0.41,3.97,0,0,0,1,0,0,0
4/10/2018,19,10,-5,1,0,0.35,9.74,0,0,0,1,0,0,0
4/10/2018,20,9.4,-5.6,0,0,0.43,2.88,0,0,0,1,0,0,0
4/10/2018,21,8.9,-6.7,0,0,0.46,2.03,1,0,0,0,0,0,0
4/10/2018,22,8.3,-6.7,0,0,0.47,1.63,1,0,0,0,0,0,0
4/10/2018,23,7.8,-7.8,0,0,0.5,1.53,1,0,0,0,0,0,0
4/11/2018,0,7.2,-7.8,0,0,0.52,1.18,1,0,0,0,0,0,0
4/11/2018,1,6.7,-7.8,0,0,0.56,0.62,1,0,0,0,0,0,0
4/11/2018,2,5.6,-7.2,0,0,0.6,0.58,1,0,0,0,0,0,0
4/11/2018,3,5,-7.2,0,0,0.63,0.23,1,0,0,0,0,0,0
4/11/2018,4,4.4,-7.2,0,0,0.67,0.21,1,0,0,0,0,0,0
4/11/2018,5,4.4,-6.7,0,0,0.68,0.26,1,0,0,0,0,0,0
4/11/2018,6,4.4,-6.7,0,0,0.69,0.2,1,0,0,0,0,0,0
4/11/2018,7,3.9,-6.7,1,0,0.72,0.13,1,0,0,0,0,0,0
4/11/2018,8,3.9,-6.1,1,0,0.64,0.12,1,0,0,0,0,0,0
4/11/2018,9,3.3,-5.6,1,0,0.53,0.4,1,0,0,0,0,0,0
4/11/2018,10,3.3,-5.6,1,0,0.42,0.59,1,0,0,0,0,0,0
4/11/2018,11,5,-5.6,1,0,0.37,0.78,1,0,0,0,0,0,0
4/11/2018,12,6.7,-6.7,1,0,0.35,1.44,0,0,0,1,0,0,0
4/11/2018,13,8.3,-11.1,1,0,0.35,1.89,0,0,0,1,0,0,0
4/11/2018,14,8.9,-10,1,0,0.35,2.22,0,0,0,1,0,0,0
4/11/2018,15,8.9,-8.3,1,0,0.37,2.6,0,0,0,1,0,0,0
4/11/2018,16,9.4,-8.3,1,0,0.4,3.63,0,0,0,1,0,0,0
4/11/2018,17,10,-7.2,1,0,0.43,3.45,0,0,0,1,0,0,0
4/11/2018,18,10,-7.8,1,0,0.47,3.55,0,0,0,1,0,0,0
4/11/2018,19,9.4,-5,1,0,0.52,3.07,0,0,0,1,0,0,0
4/11/2018,20,9.4,-4.4,0,0,0.58,1.44,0,0,0,1,0,0,0
4/11/2018,21,8.9,-3.3,0,0,0.63,1.53,0,0,0,1,0,0,0
4/11/2018,22,8.3,-2.2,0,0,0.67,0.97,0,0,0,1,0,0,0
4/11/2018,23,7.8,-1.1,0,0,0.69,0.71,0,0,0,1,0,0,0
4/12/2018,0,7.8,0,0,0,0.69,1.01,0,0,0,1,0,0,0
4/12/2018,1,7.8,-0.6,0,0,0.68,1.4,0,0,0,1,0,0,0
4/12/2018,2,7.8,0,0,0,0.67,1.21,0,0,0,1,0,0,0
4/12/2018,3,8.3,-0.6,0,0,0.66,0.94,0,0,0,1,0,0,0
4/12/2018,4,8.3,-2.2,0,0,0.66,0.69,0,0,0,1,0,0,0
4/12/2018,5,8.3,-2.2,0,0,0.67,0.57,0,1,0,0,0,0,0
4/12/2018,6,7.8,-2.2,0,0,0.68,0.11,0,0,0,1,0,0,0
4/12/2018,7,7.8,-1.7,1,0,0.71,0.01,0,0,0,1,0,0,0
4/12/2018,8,8.3,-1.1,1,0,0.69,0.2,0,0,0,1,0,0,0
4/12/2018,9,7.8,-1.1,1,0,0.62,0.49,0,0,0,1,0,0,0
4/12/2018,10,8.3,-1.1,1,0,0.57,0.51,0,0,0,1,0,0,0
4/12/2018,11,9.4,-0.6,1,0,0.53,1.36,0,0,0,1,0,0,0
4/12/2018,12,10.6,0,1,0,0.5,2.58,0,0,0,1,0,0,0
4/12/2018,13,12.2,0,1,0,0.46,2.58,0,0,0,1,0,0,0
4/12/2018,14,12.8,0,1,0,0.46,3.19,0,0,0,1,0,0,0
4/12/2018,15,14.4,0.6,1,0,0.53,4.15,0,0,0,1,0,0,0
4/12/2018,16,15.6,0.6,1,0,0.52,3.99,0,0,0,1,0,0,0
4/12/2018,17,15.6,1.7,1,0,0.6,3.95,0,0,0,1,0,0,0
4/12/2018,18,13.9,2.8,1,0,0.63,2.27,0,0,0,1,0,0,0
4/12/2018,19,13.3,3.3,1,0,0.62,2.89,0,0,0,1,0,0,0
4/12/2018,20,12.8,5,0,0,0.64,3.34,0,0,0,1,0,0,0
4/12/2018,21,12.2,5,0,0,0.64,4.2,1,0,0,0,0,0,0
4/12/2018,22,13.9,5,0,0,0.65,4.79,1,0,0,0,0,0,0
4/12/2018,23,15,5,0,0,0.64,4.93,1,0,0,0,0,0,0
4/13/2018,0,15,5.6,0,0,0.62,4.79,1,0,0,0,0,0,0
4/13/2018,1,13.9,5.6,0,0,0.61,4.72,1,0,0,0,0,0,0
4/13/2018,2,14.4,5,0,0,0.61,3.85,1,0,0,0,0,0,0
4/13/2018,3,15,5,0,0,0.6,3.8,1,0,0,0,0,0,0
4/13/2018,4,15.6,5,0,0,0.58,3.83,1,0,0,0,0,0,0
4/13/2018,5,15.6,5,0,0,0.57,4.82,1,0,0,0,0,0,0
4/13/2018,6,16.1,5,0,0,0.56,4.38,1,0,0,0,0,0,0
4/13/2018,7,16.7,4.4,1,0,0.55,4,0,0,0,1,0,0,0
4/13/2018,8,16.7,5,1,0,0.55,3.21,0,0,0,1,0,0,0
4/13/2018,9,16.7,5,1,0,0.54,2.77,0,0,0,1,0,0,0
4/13/2018,10,16.1,5,1,0,0.5,2.81,0,0,0,1,0,0,0
4/13/2018,11,17.2,5,1,0,0.45,2.75,0,0,0,1,0,0,0
4/13/2018,12,17.2,5.6,1,0,0.37,3.37,1,0,0,0,0,0,0
4/13/2018,13,18.9,5.6,1,0,0.33,3.54,0,0,0,1,0,0,0
4/13/2018,14,20.6,5.6,1,0,0.32,3.37,0,0,0,1,0,0,0
4/13/2018,15,22.8,5.6,1,0,0.31,3.38,1,0,0,0,0,0,0
4/13/2018,16,23.9,5.6,1,0,0.3,3.7,0,0,0,1,0,0,0
4/13/2018,17,26.7,6.1,1,0,0.3,3.79,0,0,0,1,0,0,0
4/13/2018,18,27.2,6.1,1,0,0.31,3.65,1,0,0,0,0,0,0
4/13/2018,19,27.2,5.6,1,0,0.35,2.77,1,0,0,0,0,0,0
4/13/2018,20,27.8,4.4,0,0,0.42,1.72,1,0,0,0,0,0,0
4/13/2018,21,25.6,6.1,0,0,0.47,2.62,0,0,0,1,0,0,0
4/13/2018,22,23.3,7.2,0,0,0.49,3.31,0,0,0,1,0,0,0
4/13/2018,23,20,7.8,0,0,0.53,2.96,1,0,0,0,0,0,0
4/14/2018,0,18.9,7.2,0,0,0.55,2.8,1,0,0,0,0,0,0
4/14/2018,1,22.8,8.3,0,0,0.58,2.57,1,0,0,0,0,0,0
4/14/2018,2,21.7,8.9,0,0,0.61,2.12,1,0,0,0,0,0,0
4/14/2018,3,21.1,8.9,0,0,0.62,2.02,1,0,0,0,0,0,0
4/14/2018,4,20,8.9,0,0,0.64,2.23,1,0,0,0,0,0,0
4/14/2018,5,20,8.9,0,0,0.67,1.81,1,0,0,0,0,0,0
4/14/2018,6,19.4,8.9,0,0,0.7,1.01,1,0,0,0,0,0,0
4/14/2018,7,19.4,9.4,1,0,0.72,0.82,1,0,0,0,0,0,0
4/14/2018,8,19.4,9.4,1,0,0.69,1.18,1,0,0,0,0,0,0
4/14/2018,9,18.3,9.4,1,0,0.59,1.66,1,0,0,0,0,0,0
4/14/2018,10,18.9,10,1,0,0.54,1,1,0,0,0,0,0,0
4/14/2018,11,19.4,10,1,0,0.49,0.64,1,0,0,0,0,0,0
4/14/2018,12,19.4,10,1,0,0.47,1.6,1,0,0,0,0,0,0
4/14/2018,13,20.6,9.4,1,0,0.44,1.76,1,0,0,0,0,0,0
4/14/2018,14,22.8,10,1,0,0.44,2.83,1,0,0,0,0,0,0
4/14/2018,15,22.2,9.4,1,0,0.46,4.25,1,0,0,0,0,0,0
4/14/2018,16,23.3,9.4,1,0,0.49,5.15,1,0,0,0,0,0,0
4/14/2018,17,24.4,9.4,1,0,0.56,5.44,1,0,0,0,0,0,0
4/14/2018,18,24.4,9.4,1,0,0.65,6.15,1,0,0,0,0,0,0
4/14/2018,19,22.8,8.9,1,0,0.72,6.6,1,0,0,0,0,0,0
4/14/2018,20,18.9,9.4,0,0,0.72,7.14,0,0,0,1,0,0,0
4/14/2018,21,15.6,8.9,0,0,0.71,7.2,0,1,0,0,0,0,0
4/14/2018,22,12.8,7.8,0,0,0.73,7.39,0,1,0,0,0,0,0
4/14/2018,23,11.95,6.95,0,0,0.78,7.2,0,1,0,0,0,0,0
4/15/2018,0,11.1,4.4,0,0,0.8,6.84,0,1,0,0,0,0,0
4/15/2018,1,10,4.4,0,0,0.78,6.83,0,1,0,0,0,0,0
4/15/2018,2,8.9,4.4,0,0,0.74,6.97,0,1,0,0,0,0,0
4/15/2018,3,7.5,4.4,0,0,0.74,6.64,0,1,0,0,0,0,0
4/15/2018,4,6.7,2.8,0,0,0.75,7.16,0,1,0,0,0,0,0
4/15/2018,5,6.7,0.55,0,0,0.75,7.02,0,1,0,0,0,0,0
4/15/2018,6,6.1,0.6,0,0,0.73,7.38,0,1,0,0,0,0,0
4/15/2018,7,6.1,0.6,1,0,0.71,6.9,0,1,0,0,0,0,0
4/15/2018,8,5.6,0.6,1,0,0.71,6.33,0,1,0,0,0,0,0
4/15/2018,9,5.6,-0.6,1,0,0.71,7.26,0,1,0,0,0,0,0
4/15/2018,10,5.6,-0.6,1,0,0.73,6.39,0,1,0,0,0,0,0
4/15/2018,11,5.6,-0.6,1,0,0.74,7.3,0,1,0,0,0,0,0
4/15/2018,12,5.6,-0.6,1,0,0.72,7.54,0,1,0,0,0,0,0
4/15/2018,13,5.6,0,1,0,0.71,8.15,0,1,0,0,0,0,0
4/15/2018,14,5,0,1,0,0.7,8.12,0,1,0,0,0,0,0
4/15/2018,15,5.6,-1.1,1,0,0.71,7.33,0,1,0,0,0,0,0
4/15/2018,16,5.6,-0.6,1,0,0.74,7.25,0,1,0,0,0,0,0
4/15/2018,17,5.6,-1.1,1,0,0.76,7.45,0,1,0,0,0,0,0
4/15/2018,18,5,-0.6,1,0,0.82,7,0,1,0,0,0,0,0
4/15/2018,19,5,0,1,0.59,0.87,8.28,0,1,0,0,0,0,0
4/15/2018,20,4.4,0,0,0.95,0.89,7.39,0,0,0,0,1,0,0
4/15/2018,21,3.95,1.05,0,0.98,0.9,6.79,0,0,0,0,1,0,0
4/15/2018,22,3.3,2.075,0,0.97,0.9,7.53,0,0,0,0,1,0,0
4/15/2018,23,3.3,2.1,0,1,0.91,6.89,0,0,0,0,1,0,0
4/16/2018,0,3.257142857,2.171428571,0,0.95,0.91,7.41,0,0,0,0,1,0,0
4/16/2018,1,3.225,2.15,0,0.98,0.91,7.72,0,0,0,0,1,0,0
4/16/2018,2,3.3,2.2,0,0.99,0.92,7.9,0,0,0,0,1,0,0
4/16/2018,3,3.3,2.2,0,0.98,0.92,8.14,0,0,0,0,1,0,0
4/16/2018,4,3.9,2.8,0,1,0.92,8.26,0,0,0,0,1,0,0
