,date,hour,hourQuarter,temperature,dew_point_temperature,sunrise,precip_prob,humidity,wind_speed,icon_clear,icon_cloudy,icon_fog,icon_partly-cloudy,icon_rain,icon_sleet,icon_snow
3857,3/22/2018,8,1,0.0,-0.8,1,0.0,0.83,2.06,0,1,0,0,0,0,0
3858,3/22/2018,9,0,0.0,-1.85,1,0.13,0.75,4.23,0,0,0,1,0,0,0
3859,3/22/2018,9,1,0.0,-1.85,1,0.13,0.75,4.23,0,0,0,1,0,0,0
3860,3/22/2018,10,0,0.6,-2.2,1,0.41,0.68,4.52,0,0,0,1,0,0,0
3861,3/22/2018,10,1,0.6,-2.2,1,0.41,0.68,4.52,0,0,0,1,0,0,0
3862,3/22/2018,11,0,0.3,-2.2,1,0.67,0.61,5.58,0,0,0,0,1,0,0
3863,3/22/2018,11,1,0.3,-2.2,1,0.67,0.61,5.58,0,0,0,0,1,0,0
3864,3/22/2018,12,0,1.1,-2.8,1,0.79,0.55,5.38,0,0,0,0,1,0,0
3865,3/22/2018,12,1,1.1,-2.8,1,0.79,0.55,5.38,0,0,0,0,1,0,0
3866,3/22/2018,13,0,1.95,-3.05,1,0.74,0.5,6.17,0,0,0,0,1,0,0
3867,3/22/2018,13,1,1.95,-3.05,1,0.74,0.5,6.17,0,0,0,0,1,0,0
3868,3/22/2018,14,0,3.9,-3.9,1,0.62,0.47,5.65,0,0,0,0,1,0,0
3869,3/22/2018,14,1,3.9,-3.9,1,0.62,0.47,5.65,0,0,0,0,1,0,0
3870,3/22/2018,15,0,6.1,-3.9,1,0.49,0.43,5.69,0,0,0,0,1,0,0
3871,3/22/2018,15,1,6.1,-3.9,1,0.49,0.43,5.69,0,0,0,0,1,0,0
3872,3/22/2018,16,0,6.7,-5.0,1,0.3,0.41,5.71,0,0,0,1,0,0,0
3873,3/22/2018,16,1,6.7,-5.0,1,0.3,0.41,5.71,0,0,0,1,0,0,0
3874,3/22/2018,17,0,7.8,-5.6,1,0.17,0.39,5.89,1,0,0,0,0,0,0
3875,3/22/2018,17,1,7.8,-5.6,1,0.17,0.39,5.89,1,0,0,0,0,0,0
3876,3/22/2018,18,0,8.9,-5.6,1,0.04,0.39,5.21,1,0,0,0,0,0,0
3877,3/22/2018,18,1,8.9,-5.6,1,0.04,0.39,5.21,1,0,0,0,0,0,0
3878,3/22/2018,19,0,8.9,-5.6,1,0.0,0.42,4.56,1,0,0,0,0,0,0
3879,3/22/2018,19,1,8.9,-5.6,1,0.0,0.42,4.56,1,0,0,0,0,0,0
3880,3/22/2018,20,0,10.0,-6.1,0,0.0,0.45,4.6,1,0,0,0,0,0,0
3881,3/22/2018,20,1,10.0,-6.1,0,0.0,0.45,4.6,1,0,0,0,0,0,0
3882,3/22/2018,21,0,10.0,-6.1,0,0.0,0.47,4.6,1,0,0,0,0,0,0
3883,3/22/2018,21,1,10.0,-6.1,0,0.0,0.47,4.6,1,0,0,0,0,0,0
3884,3/22/2018,22,0,8.9,-6.7,0,0.0,0.5,4.81,1,0,0,0,0,0,0
3885,3/22/2018,22,1,8.9,-6.7,0,0.0,0.5,4.81,1,0,0,0,0,0,0
3886,3/22/2018,23,0,7.8,-6.1,0,0.0,0.52,4.65,1,0,0,0,0,0,0
3887,3/22/2018,23,1,7.8,-6.1,0,0.0,0.52,4.65,1,0,0,0,0,0,0
3888,3/23/2018,0,0,7.2,-6.1,0,0.0,0.54,4.74,1,0,0,0,0,0,0
3889,3/23/2018,0,1,7.2,-6.1,0,0.0,0.54,4.74,1,0,0,0,0,0,0
3890,3/23/2018,1,0,6.1,-6.1,0,0.0,0.55,4.55,1,0,0,0,0,0,0
3891,3/23/2018,1,1,6.1,-6.1,0,0.0,0.55,4.55,1,0,0,0,0,0,0
3892,3/23/2018,2,0,5.6,-6.1,0,0.0,0.56,3.98,1,0,0,0,0,0,0
3893,3/23/2018,2,1,5.6,-6.1,0,0.0,0.56,3.98,1,0,0,0,0,0,0
3894,3/23/2018,3,0,4.4,-6.1,0,0.0,0.56,3.95,1,0,0,0,0,0,0
3895,3/23/2018,3,1,4.4,-6.1,0,0.0,0.56,3.95,1,0,0,0,0,0,0
3896,3/23/2018,4,0,3.9,-6.7,0,0.0,0.58,3.85,1,0,0,0,0,0,0
3897,3/23/2018,4,1,3.9,-6.7,0,0.0,0.58,3.85,1,0,0,0,0,0,0
3898,3/23/2018,5,0,3.3,-6.7,0,0.0,0.59,2.33,1,0,0,0,0,0,0
3899,3/23/2018,5,1,3.3,-6.7,0,0.0,0.59,2.33,1,0,0,0,0,0,0
3900,3/23/2018,6,0,2.8,-6.7,0,0.0,0.6,1.68,1,0,0,0,0,0,0
3901,3/23/2018,6,1,2.8,-6.7,0,0.0,0.6,1.68,1,0,0,0,0,0,0
3902,3/23/2018,7,0,2.2,-6.7,1,0.0,0.61,1.56,0,0,0,1,0,0,0
3903,3/23/2018,7,1,2.2,-6.7,1,0.0,0.61,1.56,0,0,0,1,0,0,0
3904,3/23/2018,8,0,2.2,-6.7,1,0.0,0.61,1.85,0,0,0,1,0,0,0
3905,3/23/2018,8,1,2.2,-6.7,1,0.0,0.61,1.85,0,0,0,1,0,0,0
3906,3/23/2018,9,0,2.2,-6.7,1,0.0,0.57,3.02,0,0,0,1,0,0,0
3907,3/23/2018,9,1,2.2,-6.7,1,0.0,0.57,3.02,0,0,0,1,0,0,0
3908,3/23/2018,10,0,2.2,-6.1,1,0.0,0.53,3.55,0,0,0,1,0,0,0
3909,3/23/2018,10,1,2.2,-6.1,1,0.0,0.53,3.55,0,0,0,1,0,0,0
3910,3/23/2018,11,0,2.2,-6.1,1,0.0,0.48,3.28,0,0,0,1,0,0,0
3911,3/23/2018,11,1,2.2,-6.1,1,0.0,0.48,3.28,0,0,0,1,0,0,0
3912,3/23/2018,12,0,2.8,-6.1,1,0.0,0.44,3.71,0,0,0,1,0,0,0
3913,3/23/2018,12,1,2.8,-6.1,1,0.0,0.44,3.71,0,0,0,1,0,0,0
3914,3/23/2018,13,0,3.9,-6.1,1,0.0,0.41,3.49,1,0,0,0,0,0,0
3915,3/23/2018,13,1,3.9,-6.1,1,0.0,0.41,3.49,1,0,0,0,0,0,0
3916,3/23/2018,14,0,5.0,-6.1,1,0.0,0.39,3.0,0,0,0,1,0,0,0
3917,3/23/2018,14,1,5.0,-6.1,1,0.0,0.39,3.0,0,0,0,1,0,0,0
3918,3/23/2018,15,0,6.7,-5.6,1,0.0,0.38,3.33,0,0,0,1,0,0,0
3919,3/23/2018,15,1,6.7,-5.6,1,0.0,0.38,3.33,0,0,0,1,0,0,0
3920,3/23/2018,16,0,8.9,-5.6,1,0.0,0.39,3.54,0,0,0,1,0,0,0
3921,3/23/2018,16,1,8.9,-5.6,1,0.0,0.39,3.54,0,0,0,1,0,0,0
3922,3/23/2018,17,0,8.3,-6.7,1,0.0,0.4,3.87,0,1,0,0,0,0,0
3923,3/23/2018,17,1,8.3,-6.7,1,0.0,0.4,3.87,0,1,0,0,0,0,0
3924,3/23/2018,18,0,8.3,-6.7,1,0.0,0.42,4.54,0,1,0,0,0,0,0
3925,3/23/2018,18,1,8.3,-6.7,1,0.0,0.42,4.54,0,1,0,0,0,0,0
3926,3/23/2018,19,0,8.3,-7.2,1,0.0,0.45,4.18,0,1,0,0,0,0,0
3927,3/23/2018,19,1,8.3,-7.2,1,0.0,0.45,4.18,0,1,0,0,0,0,0
3928,3/23/2018,20,0,8.3,-6.7,0,0.0,0.5,4.38,0,1,0,0,0,0,0
3929,3/23/2018,20,1,8.3,-6.7,0,0.0,0.5,4.38,0,1,0,0,0,0,0
3930,3/23/2018,21,0,8.3,-6.1,0,0.0,0.52,3.71,0,1,0,0,0,0,0
3931,3/23/2018,21,1,8.3,-6.1,0,0.0,0.52,3.71,0,1,0,0,0,0,0
3932,3/23/2018,22,0,7.8,-5.6,0,0.0,0.52,4.13,0,1,0,0,0,0,0
3933,3/23/2018,22,1,7.8,-5.6,0,0.0,0.52,4.13,0,1,0,0,0,0,0
3934,3/23/2018,23,0,6.7,-3.9,0,0.0,0.52,4.7,0,1,0,0,0,0,0
3935,3/23/2018,23,1,6.7,-3.9,0,0.0,0.52,4.7,0,1,0,0,0,0,0
3936,3/24/2018,0,0,6.1,-3.3,0,0.0,0.53,4.75,0,0,0,1,0,0,0
3937,3/24/2018,0,1,6.1,-3.3,0,0.0,0.53,4.75,0,0,0,1,0,0,0
3938,3/24/2018,1,0,5.6,-4.4,0,0.0,0.53,4.66,0,0,0,1,0,0,0
3939,3/24/2018,1,1,5.6,-4.4,0,0.0,0.53,4.66,0,0,0,1,0,0,0
3940,3/24/2018,2,0,5.6,-5.6,0,0.0,0.55,4.85,0,0,0,1,0,0,0
3941,3/24/2018,2,1,5.6,-5.6,0,0.0,0.55,4.85,0,0,0,1,0,0,0
3942,3/24/2018,3,0,5.0,-6.1,0,0.0,0.57,3.81,0,0,0,1,0,0,0
3943,3/24/2018,3,1,5.0,-6.1,0,0.0,0.57,3.81,0,0,0,1,0,0,0
3944,3/24/2018,4,0,3.9,-6.1,0,0.0,0.58,3.87,0,0,0,1,0,0,0
3945,3/24/2018,4,1,3.9,-6.1,0,0.0,0.58,3.87,0,0,0,1,0,0,0
3946,3/24/2018,5,0,3.3,-6.7,0,0.0,0.59,3.23,1,0,0,0,0,0,0
3947,3/24/2018,5,1,3.3,-6.7,0,0.0,0.59,3.23,1,0,0,0,0,0,0
3948,3/24/2018,6,0,2.8,-6.1,0,0.0,0.59,3.1,1,0,0,0,0,0,0
3949,3/24/2018,6,1,2.8,-6.1,0,0.0,0.59,3.1,1,0,0,0,0,0,0
3950,3/24/2018,7,0,2.8,-6.1,1,0.0,0.59,2.87,1,0,0,0,0,0,0
3951,3/24/2018,7,1,2.8,-6.1,1,0.0,0.59,2.87,1,0,0,0,0,0,0
3952,3/24/2018,8,0,2.2,-6.7,1,0.0,0.57,3.34,1,0,0,0,0,0,0
3953,3/24/2018,8,1,2.2,-6.7,1,0.0,0.57,3.34,1,0,0,0,0,0,0
3954,3/24/2018,9,0,2.2,-6.7,1,0.0,0.52,4.24,1,0,0,0,0,0,0
3955,3/24/2018,9,1,2.2,-6.7,1,0.0,0.52,4.24,1,0,0,0,0,0,0
3956,3/24/2018,10,0,1.7,-7.2,1,0.0,0.46,4.32,1,0,0,0,0,0,0
3957,3/24/2018,10,1,1.7,-7.2,1,0.0,0.46,4.32,1,0,0,0,0,0,0
3958,3/24/2018,11,0,1.7,-7.2,1,0.0,0.41,4.58,1,0,0,0,0,0,0
3959,3/24/2018,11,1,1.7,-7.2,1,0.0,0.41,4.58,1,0,0,0,0,0,0
3960,3/24/2018,12,0,2.8,-7.2,1,0.0,0.38,4.21,1,0,0,0,0,0,0
3961,3/24/2018,12,1,2.8,-7.2,1,0.0,0.38,4.21,1,0,0,0,0,0,0
3962,3/24/2018,13,0,4.4,-7.2,1,0.0,0.35,3.98,1,0,0,0,0,0,0
3963,3/24/2018,13,1,4.4,-7.2,1,0.0,0.35,3.98,1,0,0,0,0,0,0
3964,3/24/2018,14,0,6.1,-7.2,1,0.0,0.33,3.51,1,0,0,0,0,0,0
3965,3/24/2018,14,1,6.1,-7.2,1,0.0,0.33,3.51,1,0,0,0,0,0,0
3966,3/24/2018,15,0,7.2,-7.8,1,0.0,0.32,3.69,0,0,0,1,0,0,0
3967,3/24/2018,15,1,7.2,-7.8,1,0.0,0.32,3.69,0,0,0,1,0,0,0
3968,3/24/2018,16,0,8.3,-8.9,1,0.0,0.31,3.84,1,0,0,0,0,0,0
3969,3/24/2018,16,1,8.3,-8.9,1,0.0,0.31,3.84,1,0,0,0,0,0,0
3970,3/24/2018,17,0,8.3,-9.4,1,0.0,0.31,3.2,1,0,0,0,0,0,0
3971,3/24/2018,17,1,8.3,-9.4,1,0.0,0.31,3.2,1,0,0,0,0,0,0
3972,3/24/2018,18,0,9.4,-9.4,1,0.0,0.31,3.4,1,0,0,0,0,0,0
3973,3/24/2018,18,1,9.4,-9.4,1,0.0,0.31,3.4,1,0,0,0,0,0,0
3974,3/24/2018,19,0,9.4,-9.4,1,0.0,0.33,2.88,1,0,0,0,0,0,0
3975,3/24/2018,19,1,9.4,-9.4,1,0.0,0.33,2.88,1,0,0,0,0,0,0
3976,3/24/2018,20,0,9.4,-9.4,0,0.0,0.36,1.67,0,0,0,1,0,0,0
3977,3/24/2018,20,1,9.4,-9.4,0,0.0,0.36,1.67,0,0,0,1,0,0,0
3978,3/24/2018,21,0,9.4,-10.0,0,0.0,0.38,2.1,0,0,0,1,0,0,0
3979,3/24/2018,21,1,9.4,-10.0,0,0.0,0.38,2.1,0,0,0,1,0,0,0
3980,3/24/2018,22,0,8.3,-10.0,0,0.0,0.41,2.74,0,0,0,1,0,0,0
3981,3/24/2018,22,1,8.3,-10.0,0,0.0,0.41,2.74,0,0,0,1,0,0,0
3982,3/24/2018,23,0,7.2,-9.4,0,0.0,0.43,3.37,0,0,0,1,0,0,0
3983,3/24/2018,23,1,7.2,-9.4,0,0.0,0.43,3.37,0,0,0,1,0,0,0
3984,3/25/2018,0,0,7.2,-9.4,0,0.0,0.45,3.82,0,0,0,1,0,0,0
3985,3/25/2018,0,1,7.2,-9.4,0,0.0,0.45,3.82,0,0,0,1,0,0,0
3986,3/25/2018,1,0,6.1,-9.4,0,0.0,0.48,2.66,0,0,0,1,0,0,0
3987,3/25/2018,1,1,6.1,-9.4,0,0.0,0.48,2.66,0,0,0,1,0,0,0
3988,3/25/2018,2,0,5.0,-8.9,0,0.0,0.51,2.48,0,0,0,1,0,0,0
3989,3/25/2018,2,1,5.0,-8.9,0,0.0,0.51,2.48,0,0,0,1,0,0,0
3990,3/25/2018,3,0,4.4,-9.4,0,0.0,0.54,2.63,0,0,0,1,0,0,0
3991,3/25/2018,3,1,4.4,-9.4,0,0.0,0.54,2.63,0,0,0,1,0,0,0
3992,3/25/2018,4,0,3.3,-8.3,0,0.0,0.58,3.57,0,0,0,1,0,0,0
3993,3/25/2018,4,1,3.3,-8.3,0,0.0,0.58,3.57,0,0,0,1,0,0,0
3994,3/25/2018,5,0,2.2,-7.8,0,0.0,0.61,2.66,0,0,0,1,0,0,0
3995,3/25/2018,5,1,2.2,-7.8,0,0.0,0.61,2.66,0,0,0,1,0,0,0
3996,3/25/2018,6,0,1.7,-7.8,0,0.0,0.63,3.01,0,0,0,1,0,0,0
3997,3/25/2018,6,1,1.7,-7.8,0,0.0,0.63,3.01,0,0,0,1,0,0,0
3998,3/25/2018,7,0,1.1,-7.2,1,0.0,0.66,3.31,0,0,0,1,0,0,0
3999,3/25/2018,7,1,1.1,-7.2,1,0.0,0.66,3.31,0,0,0,1,0,0,0
4000,3/25/2018,8,0,1.1,-6.7,1,0.0,0.67,4.59,0,0,0,1,0,0,0
4001,3/25/2018,8,1,1.1,-6.7,1,0.0,0.67,4.59,0,0,0,1,0,0,0
4002,3/25/2018,9,0,1.1,-6.1,1,0.0,0.67,4.71,0,0,0,1,0,0,0
4003,3/25/2018,9,1,1.1,-6.1,1,0.0,0.67,4.71,0,0,0,1,0,0,0
4004,3/25/2018,10,0,1.1,-5.6,1,0.0,0.67,5.45,0,0,0,1,0,0,0
4005,3/25/2018,10,1,1.1,-5.6,1,0.0,0.67,5.45,0,0,0,1,0,0,0
4006,3/25/2018,11,0,1.7,-5.6,1,0.0,0.66,5.23,0,0,0,1,0,0,0
4007,3/25/2018,11,1,1.7,-5.6,1,0.0,0.66,5.23,0,0,0,1,0,0,0
4008,3/25/2018,12,0,2.8,-3.9,1,0.0,0.65,5.42,0,1,0,0,0,0,0
4009,3/25/2018,12,1,2.8,-3.9,1,0.0,0.65,5.42,0,1,0,0,0,0,0
4010,3/25/2018,13,0,4.4,-2.8,1,0.0,0.62,4.96,0,1,0,0,0,0,0
4011,3/25/2018,13,1,4.4,-2.8,1,0.0,0.62,4.96,0,1,0,0,0,0,0
4012,3/25/2018,14,0,5.0,-1.05,1,0.0,0.59,4.87,0,1,0,0,0,0,0
4013,3/25/2018,14,1,5.0,-1.05,1,0.0,0.59,4.87,0,1,0,0,0,0,0
4014,3/25/2018,15,0,5.766666667000001,-2.0333333330000003,1,0.0,0.56,4.67,0,1,0,0,0,0,0
4015,3/25/2018,15,1,5.766666667000001,-2.0333333330000003,1,0.0,0.56,4.67,0,1,0,0,0,0,0
4016,3/25/2018,16,0,5.6,-2.8,1,0.0,0.54,4.22,0,1,0,0,0,0,0
4017,3/25/2018,16,1,5.6,-2.8,1,0.0,0.54,4.22,0,1,0,0,0,0,0
4018,3/25/2018,17,0,5.6,-3.3,1,0.0,0.52,4.1,0,0,0,1,0,0,0
4019,3/25/2018,17,1,5.6,-3.3,1,0.0,0.52,4.1,0,0,0,1,0,0,0
4020,3/25/2018,18,0,5.6,-3.9,1,0.0,0.51,3.4,0,0,0,1,0,0,0
4021,3/25/2018,18,1,5.6,-3.9,1,0.0,0.51,3.4,0,0,0,1,0,0,0
4022,3/25/2018,19,0,5.6,-4.4,1,0.0,0.51,1.25,0,0,0,1,0,0,0
4023,3/25/2018,19,1,5.6,-4.4,1,0.0,0.51,1.25,0,0,0,1,0,0,0
4024,3/25/2018,20,0,7.2,-5.6,0,0.0,0.55,1.09,0,0,0,1,0,0,0
4025,3/25/2018,20,1,7.2,-5.6,0,0.0,0.55,1.09,0,0,0,1,0,0,0
4026,3/25/2018,21,0,6.1,-5.0,0,0.0,0.56,1.44,0,0,0,1,0,0,0
4027,3/25/2018,21,1,6.1,-5.0,0,0.0,0.56,1.44,0,0,0,1,0,0,0
4028,3/25/2018,22,0,5.6,-5.6,0,0.0,0.57,1.53,0,0,0,1,0,0,0
4029,3/25/2018,22,1,5.6,-5.6,0,0.0,0.57,1.53,0,0,0,1,0,0,0
4030,3/25/2018,23,0,5.0,-5.0,0,0.0,0.56,1.29,0,0,0,1,0,0,0
4031,3/25/2018,23,1,5.0,-5.0,0,0.0,0.56,1.29,0,0,0,1,0,0,0
4032,3/26/2018,0,0,5.0,-5.6,0,0.0,0.57,1.29,0,0,0,1,0,0,0
4033,3/26/2018,0,1,5.0,-5.6,0,0.0,0.57,1.29,0,0,0,1,0,0,0
4034,3/26/2018,1,0,5.0,-7.2,0,0.0,0.6,0.93,1,0,0,0,0,0,0
4035,3/26/2018,1,1,5.0,-7.2,0,0.0,0.6,0.93,1,0,0,0,0,0,0
4036,3/26/2018,2,0,3.9,-7.2,0,0.0,0.64,0.82,1,0,0,0,0,0,0
4037,3/26/2018,2,1,3.9,-7.2,0,0.0,0.64,0.82,1,0,0,0,0,0,0
4038,3/26/2018,3,0,3.3,-6.7,0,0.0,0.67,0.86,1,0,0,0,0,0,0
4039,3/26/2018,3,1,3.3,-6.7,0,0.0,0.67,0.86,1,0,0,0,0,0,0
4040,3/26/2018,4,0,2.8,-6.1,0,0.0,0.68,0.72,1,0,0,0,0,0,0
4041,3/26/2018,4,1,2.8,-6.1,0,0.0,0.68,0.72,1,0,0,0,0,0,0
4042,3/26/2018,5,0,2.2,-5.0,0,0.0,0.62,4.37,1,0,0,0,0,0,0
4043,3/26/2018,5,1,2.2,-5.0,0,0.0,0.62,4.37,1,0,0,0,0,0,0
4044,3/26/2018,6,0,2.2,-5.6,0,0.0,0.63,5.15,1,0,0,0,0,0,0
4045,3/26/2018,6,1,2.2,-5.6,0,0.0,0.63,5.15,1,0,0,0,0,0,0
4046,3/26/2018,7,0,1.7,-6.1,1,0.0,0.6,4.51,1,0,0,0,0,0,0
4047,3/26/2018,7,1,1.7,-6.1,1,0.0,0.6,4.51,1,0,0,0,0,0,0
4048,3/26/2018,8,0,1.7,-7.2,1,0.0,0.6,7.02,1,0,0,0,0,0,0
4049,3/26/2018,8,1,1.7,-7.2,1,0.0,0.6,7.02,1,0,0,0,0,0,0
4050,3/26/2018,9,0,1.7,-7.2,1,0.0,0.54,12.52,1,0,0,0,0,0,0
4051,3/26/2018,9,1,1.7,-7.2,1,0.0,0.54,12.52,1,0,0,0,0,0,0
4052,3/26/2018,10,0,1.7,-7.2,1,0.0,0.47,14.24,1,0,0,0,0,0,0
4053,3/26/2018,10,1,1.7,-7.2,1,0.0,0.47,14.24,1,0,0,0,0,0,0
4054,3/26/2018,11,0,2.2,-7.2,1,0.0,0.43,12.32,1,0,0,0,0,0,0
4055,3/26/2018,11,1,2.2,-7.2,1,0.0,0.43,12.32,1,0,0,0,0,0,0
4056,3/26/2018,12,0,3.9,-6.7,1,0.0,0.41,10.86,1,0,0,0,0,0,0
4057,3/26/2018,12,1,3.9,-6.7,1,0.0,0.41,10.86,1,0,0,0,0,0,0
4058,3/26/2018,13,0,5.0,-6.7,1,0.0,0.37,7.4,1,0,0,0,0,0,0
4059,3/26/2018,13,1,5.0,-6.7,1,0.0,0.37,7.4,1,0,0,0,0,0,0
4060,3/26/2018,14,0,5.0,-7.2,1,0.0,0.34,6.8,1,0,0,0,0,0,0
4061,3/26/2018,14,1,5.0,-7.2,1,0.0,0.34,6.8,1,0,0,0,0,0,0
4062,3/26/2018,15,0,6.7,-7.8,1,0.0,0.33,5.66,1,0,0,0,0,0,0
4063,3/26/2018,15,1,6.7,-7.8,1,0.0,0.33,5.66,1,0,0,0,0,0,0
4064,3/26/2018,16,0,7.2,-8.3,1,0.0,0.37,1.5,1,0,0,0,0,0,0
4065,3/26/2018,16,1,7.2,-8.3,1,0.0,0.37,1.5,1,0,0,0,0,0,0
4066,3/26/2018,17,0,8.9,-7.2,1,0.0,0.4,2.01,1,0,0,0,0,0,0
4067,3/26/2018,17,1,8.9,-7.2,1,0.0,0.4,2.01,1,0,0,0,0,0,0
4068,3/26/2018,18,0,8.9,-8.3,1,0.0,0.46,2.48,1,0,0,0,0,0,0
4069,3/26/2018,18,1,8.9,-8.3,1,0.0,0.46,2.48,1,0,0,0,0,0,0
4070,3/26/2018,19,0,10.0,-7.8,1,0.0,0.53,2.83,1,0,0,0,0,0,0
4071,3/26/2018,19,1,10.0,-7.8,1,0.0,0.53,2.83,1,0,0,0,0,0,0
4072,3/26/2018,20,0,8.3,-8.3,0,0.0,0.62,2.07,1,0,0,0,0,0,0
4073,3/26/2018,20,1,8.3,-8.3,0,0.0,0.62,2.07,1,0,0,0,0,0,0
4074,3/26/2018,21,0,7.2,-3.9,0,0.0,0.66,1.05,1,0,0,0,0,0,0
4075,3/26/2018,21,1,7.2,-3.9,0,0.0,0.66,1.05,1,0,0,0,0,0,0
4076,3/26/2018,22,0,5.6,-2.8,0,0.0,0.68,0.57,1,0,0,0,0,0,0
4077,3/26/2018,22,1,5.6,-2.8,0,0.0,0.68,0.57,1,0,0,0,0,0,0
4078,3/26/2018,23,0,4.4,-2.8,0,0.0,0.7,0.73,1,0,0,0,0,0,0
4079,3/26/2018,23,1,4.4,-2.8,0,0.0,0.7,0.73,1,0,0,0,0,0,0
4080,3/27/2018,0,0,3.9,-2.8,0,0.0,0.71,0.48,1,0,0,0,0,0,0
4081,3/27/2018,0,1,3.9,-2.8,0,0.0,0.71,0.48,1,0,0,0,0,0,0
4082,3/27/2018,1,0,3.9,-3.3,0,0.0,0.73,0.14,1,0,0,0,0,0,0
4083,3/27/2018,1,1,3.9,-3.3,0,0.0,0.73,0.14,1,0,0,0,0,0,0
4084,3/27/2018,2,0,3.3,-3.3,0,0.0,0.74,0.01,1,0,0,0,0,0,0
4085,3/27/2018,2,1,3.3,-3.3,0,0.0,0.74,0.01,1,0,0,0,0,0,0
4086,3/27/2018,3,0,3.3,-3.9,0,0.0,0.76,0.03,1,0,0,0,0,0,0
4087,3/27/2018,3,1,3.3,-3.9,0,0.0,0.76,0.03,1,0,0,0,0,0,0
4088,3/27/2018,4,0,3.3,-3.9,0,0.0,0.76,0.13,1,0,0,0,0,0,0
4089,3/27/2018,4,1,3.3,-3.9,0,0.0,0.76,0.13,1,0,0,0,0,0,0
4090,3/27/2018,5,0,2.8,-6.1,0,0.0,0.75,0.28,1,0,0,0,0,0,0
4091,3/27/2018,5,1,2.8,-6.1,0,0.0,0.75,0.28,1,0,0,0,0,0,0
4092,3/27/2018,6,0,2.2,-3.3,0,0.0,0.77,0.34,0,0,0,1,0,0,0
4093,3/27/2018,6,1,2.2,-3.3,0,0.0,0.77,0.34,0,0,0,1,0,0,0
4094,3/27/2018,7,0,2.2,-4.4,1,0.0,0.77,0.78,0,0,0,1,0,0,0
4095,3/27/2018,7,1,2.2,-4.4,1,0.0,0.77,0.78,0,0,0,1,0,0,0
4096,3/27/2018,8,0,2.2,-7.2,1,0.0,0.75,0.97,1,0,0,0,0,0,0
4097,3/27/2018,8,1,2.2,-7.2,1,0.0,0.75,0.97,1,0,0,0,0,0,0
4098,3/27/2018,9,0,1.7,-6.7,1,0.0,0.67,2.05,0,0,0,1,0,0,0
4099,3/27/2018,9,1,1.7,-6.7,1,0.0,0.67,2.05,0,0,0,1,0,0,0
4100,3/27/2018,10,0,1.7,-3.9,1,0.0,0.57,2.87,1,0,0,0,0,0,0
4101,3/27/2018,10,1,1.7,-3.9,1,0.0,0.57,2.87,1,0,0,0,0,0,0
4102,3/27/2018,11,0,2.8,-4.4,1,0.0,0.51,2.1,0,0,0,1,0,0,0
4103,3/27/2018,11,1,2.8,-4.4,1,0.0,0.51,2.1,0,0,0,1,0,0,0
4104,3/27/2018,12,0,3.3,-6.1,1,0.0,0.5,2.11,0,0,0,1,0,0,0
4105,3/27/2018,12,1,3.3,-6.1,1,0.0,0.5,2.11,0,0,0,1,0,0,0
4106,3/27/2018,13,0,4.4,-6.7,1,0.0,0.47,1.58,1,0,0,0,0,0,0
4107,3/27/2018,13,1,4.4,-6.7,1,0.0,0.47,1.58,1,0,0,0,0,0,0
4108,3/27/2018,14,0,5.0,-5.6,1,0.0,0.47,1.63,0,0,0,1,0,0,0
4109,3/27/2018,14,1,5.0,-5.6,1,0.0,0.47,1.63,0,0,0,1,0,0,0
4110,3/27/2018,15,0,6.1,-5.0,1,0.0,0.47,2.06,0,0,0,1,0,0,0
4111,3/27/2018,15,1,6.1,-5.0,1,0.0,0.47,2.06,0,0,0,1,0,0,0
4112,3/27/2018,16,0,6.7,-6.7,1,0.0,0.48,2.05,0,0,0,1,0,0,0
4113,3/27/2018,16,1,6.7,-6.7,1,0.0,0.48,2.05,0,0,0,1,0,0,0
4114,3/27/2018,17,0,7.2,-6.1,1,0.0,0.49,2.16,1,0,0,0,0,0,0
4115,3/27/2018,17,1,7.2,-6.1,1,0.0,0.49,2.16,1,0,0,0,0,0,0
4116,3/27/2018,18,0,7.2,-6.7,1,0.0,0.48,2.16,0,0,0,1,0,0,0
4117,3/27/2018,18,1,7.2,-6.7,1,0.0,0.48,2.16,0,0,0,1,0,0,0
4118,3/27/2018,19,0,7.2,-7.2,1,0.0,0.49,1.46,0,0,0,1,0,0,0
4119,3/27/2018,19,1,7.2,-7.2,1,0.0,0.49,1.46,0,0,0,1,0,0,0
4120,3/27/2018,20,0,6.7,-7.8,0,0.0,0.51,0.95,0,0,0,1,0,0,0
4121,3/27/2018,20,1,6.7,-7.8,0,0.0,0.51,0.95,0,0,0,1,0,0,0
4122,3/27/2018,21,0,5.6,-7.8,0,0.0,0.52,0.98,0,1,0,0,0,0,0
4123,3/27/2018,21,1,5.6,-7.8,0,0.0,0.52,0.98,0,1,0,0,0,0,0
4124,3/27/2018,22,0,5.6,-8.3,0,0.0,0.56,0.79,0,1,0,0,0,0,0
4125,3/27/2018,22,1,5.6,-8.3,0,0.0,0.56,0.79,0,1,0,0,0,0,0
4126,3/27/2018,23,0,5.6,-8.3,0,0.0,0.64,0.7,0,1,0,0,0,0,0
4127,3/27/2018,23,1,5.6,-8.3,0,0.0,0.64,0.7,0,1,0,0,0,0,0
4128,3/28/2018,0,0,6.1,-8.9,0,0.12,0.72,0.57,0,1,0,0,0,0,0
